id,map_id,address,description,pic,link,icon,lat,lng,anim,title,infoopen,category,approved,retina,type,did,other_data,sticky
16038,43,"53.35711678, -6.450072866",24a49,,,,53.357117,-6.450073,0,,0,0,0,0,0,,"a:1:{i:0;s:1:""0"";}",0
16063,43,"53.2527388, -6.213941497",24a74,,,,53.252739,-6.213941,0,,0,0,0,0,0,,"a:1:{i:0;s:1:""0"";}",0
16072,43,"53.2817753, -6.25699",24a83,,,,53.281775,-6.25699,0,,0,0,0,0,0,,"a:1:{i:0;s:1:""0"";}",0
16074,43,"53.35567604, -6.280686691",24a85,,,,53.35567604,-6.280686691,0,,0,0,1,0,0,,,0
16075,43,"53.3761381, -6.270497928",<p>24a86</p>,https://bleeperbike.com/wp-content/uploads/2016/12/WhatsApp-Image-2018-11-27-at-09.55.16.jpeg,,,53.376138,-6.270498,0,,0,0,1,0,0,,"a:2:{i:0;s:1:""0"";s:7:""gallery"";O:20:""WPGMZA\MarkerGallery"":1:{s:8:""*items"";a:1:{i:0;O:24:""WPGMZA\MarkerGalleryItem"":3:{s:13:""attachment_id"";i:100003132;s:3:""url"";s:93:""https://bleeperbike.com/wp-content/uploads/2016/12/WhatsApp-Image-2018-11-27-at-09.55.16.jpeg"";s:9:""thumbnail"";s:101:""https://bleeperbike.com/wp-content/uploads/2016/12/WhatsApp-Image-2018-11-27-at-09.55.16-225x300.jpeg"";}}}}",0
16076,43,"53.37610363, -6.270345831",<p>24a87</p>,https://bleeperbike.com/wp-content/uploads/2016/12/WhatsApp-Image-2018-11-27-at-09.55.16.jpeg,,,53.376104,-6.270346,0,,0,0,1,0,0,,"a:2:{i:0;s:1:""0"";s:7:""gallery"";O:20:""WPGMZA\MarkerGallery"":1:{s:8:""*items"";a:1:{i:0;O:24:""WPGMZA\MarkerGalleryItem"":3:{s:13:""attachment_id"";i:100003132;s:3:""url"";s:93:""https://bleeperbike.com/wp-content/uploads/2016/12/WhatsApp-Image-2018-11-27-at-09.55.16.jpeg"";s:9:""thumbnail"";s:101:""https://bleeperbike.com/wp-content/uploads/2016/12/WhatsApp-Image-2018-11-27-at-09.55.16-225x300.jpeg"";}}}}",0
16077,43,"53.37138308, -6.256280327",<p>24a88</p>,https://bleeperbike.com/wp-content/uploads/2016/12/WhatsApp-Image-2018-11-30-at-10.38.01.jpeg,,,53.37105,-6.256125,0,DCU Institute of Education,0,0,1,0,0,,"a:2:{i:0;s:1:""0"";s:7:""gallery"";O:20:""WPGMZA\MarkerGallery"":1:{s:8:""*items"";a:1:{i:0;O:24:""WPGMZA\MarkerGalleryItem"":3:{s:13:""attachment_id"";i:100003161;s:3:""url"";s:93:""https://bleeperbike.com/wp-content/uploads/2016/12/WhatsApp-Image-2018-11-30-at-10.38.01.jpeg"";s:9:""thumbnail"";s:101:""https://bleeperbike.com/wp-content/uploads/2016/12/WhatsApp-Image-2018-11-30-at-10.38.01-225x300.jpeg"";}}}}",0
16078,43,"53.37029488, -6.249907398",<p>24a89</p>,https://bleeperbike.com/wp-content/uploads/2016/12/WhatsApp-Image-2018-11-30-at-10.38.02-1.jpeg,,,53.370295,-6.249907,0,DCU All Hallows Campus,0,0,1,0,0,,"a:2:{i:0;s:1:""0"";s:7:""gallery"";O:20:""WPGMZA\MarkerGallery"":1:{s:8:""*items"";a:1:{i:0;O:24:""WPGMZA\MarkerGalleryItem"":3:{s:13:""attachment_id"";i:100003162;s:3:""url"";s:95:""https://bleeperbike.com/wp-content/uploads/2016/12/WhatsApp-Image-2018-11-30-at-10.38.02-1.jpeg"";s:9:""thumbnail"";s:103:""https://bleeperbike.com/wp-content/uploads/2016/12/WhatsApp-Image-2018-11-30-at-10.38.02-1-225x300.jpeg"";}}}}",0
16079,43,"53.37121665, -6.247976208",24a90,,,,53.37121665,-6.247976208,0,,0,0,1,0,0,,,0
16080,43,"53.37181835, -6.255958462",<p>24a91</p>,https://bleeperbike.com/wp-content/uploads/2016/12/WhatsApp-Image-2018-11-30-at-10.38.00-1.jpeg,,,53.371873,-6.254467,0,DCU Institute of Education,0,0,1,0,0,,"a:2:{i:0;s:1:""0"";s:7:""gallery"";O:20:""WPGMZA\MarkerGallery"":1:{s:8:""*items"";a:1:{i:0;O:24:""WPGMZA\MarkerGalleryItem"":3:{s:13:""attachment_id"";i:100003158;s:3:""url"";s:95:""https://bleeperbike.com/wp-content/uploads/2016/12/WhatsApp-Image-2018-11-30-at-10.38.00-1.jpeg"";s:9:""thumbnail"";s:103:""https://bleeperbike.com/wp-content/uploads/2016/12/WhatsApp-Image-2018-11-30-at-10.38.00-1-225x300.jpeg"";}}}}",0
16081,43,"53.38495925, -6.260252679",<p>24a92</p>,https://bleeperbike.com/wp-content/uploads/2016/12/WhatsApp-Image-2018-11-30-at-10.38.05.jpeg,,,53.384959,-6.260253,0,Dublin City University,0,0,1,0,0,,"a:2:{i:0;s:1:""0"";s:7:""gallery"";O:20:""WPGMZA\MarkerGallery"":1:{s:8:""*items"";a:1:{i:0;O:24:""WPGMZA\MarkerGalleryItem"":3:{s:13:""attachment_id"";i:100003168;s:3:""url"";s:93:""https://bleeperbike.com/wp-content/uploads/2016/12/WhatsApp-Image-2018-11-30-at-10.38.05.jpeg"";s:9:""thumbnail"";s:101:""https://bleeperbike.com/wp-content/uploads/2016/12/WhatsApp-Image-2018-11-30-at-10.38.05-225x300.jpeg"";}}}}",0
16082,43,"53.38502644, -6.260252679",<p>24a93</p>,https://bleeperbike.com/wp-content/uploads/2016/12/WhatsApp-Image-2018-11-30-at-10.38.05.jpeg,,,53.385026,-6.260253,0,Dublin City University,0,0,1,0,0,,"a:2:{i:0;s:1:""0"";s:7:""gallery"";O:20:""WPGMZA\MarkerGallery"":1:{s:8:""*items"";a:1:{i:0;O:24:""WPGMZA\MarkerGalleryItem"":3:{s:13:""attachment_id"";i:100003168;s:3:""url"";s:93:""https://bleeperbike.com/wp-content/uploads/2016/12/WhatsApp-Image-2018-11-30-at-10.38.05.jpeg"";s:9:""thumbnail"";s:101:""https://bleeperbike.com/wp-content/uploads/2016/12/WhatsApp-Image-2018-11-30-at-10.38.05-225x300.jpeg"";}}}}",0
16083,43,"53.38499444, -6.259619677",<p>24a94</p>,https://bleeperbike.com/wp-content/uploads/2016/12/WhatsApp-Image-2018-11-30-at-10.38.05-1.jpeg,,,53.384994,-6.25962,0,Dublin City University,0,0,1,0,0,,"a:2:{i:0;s:1:""0"";s:7:""gallery"";O:20:""WPGMZA\MarkerGallery"":1:{s:8:""*items"";a:1:{i:0;O:24:""WPGMZA\MarkerGalleryItem"":3:{s:13:""attachment_id"";i:100003167;s:3:""url"";s:95:""https://bleeperbike.com/wp-content/uploads/2016/12/WhatsApp-Image-2018-11-30-at-10.38.05-1.jpeg"";s:9:""thumbnail"";s:103:""https://bleeperbike.com/wp-content/uploads/2016/12/WhatsApp-Image-2018-11-30-at-10.38.05-1-225x300.jpeg"";}}}}",0
16088,43,"53.30133643, -6.222047744",24a99,,,,53.30133643,-6.222047744,0,,0,0,1,0,0,,,0
16092,43,"53.30385773, -6.217938599",24a103,,,,53.30385773,-6.217938599,0,,0,0,1,0,0,,,0
16093,43,"53.30422, -6.21788",24a104,,,,53.30422,-6.21788,0,,0,0,1,0,0,,,0
16101,43,"53.31105, -6.23618",24a112,,,,53.31105,-6.23618,0,,0,0,1,0,0,,,0
16102,43,"53.31102, -6.23592",24a113,,,,53.31102,-6.23592,0,,0,0,1,0,0,,,0
16103,43,"53.30963387, -6.22834557",24a114,,,,53.30963387,-6.22834557,0,,0,0,1,0,0,,,0
16104,43,"53.30839985, -6.225883303",24a115,,,,53.30839985,-6.225883303,0,,0,0,1,0,0,,,0
16105,43,"53.30682, -6.22236",24a116,,,,53.30682,-6.22236,0,,0,0,1,0,0,,,0
16133,43,"53.35083, -6.264809",32a144,http://434.b19.myftpupload.com/wp-content/uploads/2016/12/1.jpg,,,53.35083,-6.264809,0,,0,0,1,0,0,,,0
16134,43,"53.34999, -6.268061",32a145,http://434.b19.myftpupload.com/wp-content/uploads/2016/12/10.jpg,,,53.34999,-6.268061,0,,0,0,1,0,0,,,0
16135,43,"53.350137, -6.26946",32a146,http://434.b19.myftpupload.com/wp-content/uploads/2016/12/11.jpg,,,53.350137,-6.26946,0,,0,0,1,0,0,,,0
16136,43,"53.350379, -6.269649",32a147,http://434.b19.myftpupload.com/wp-content/uploads/2016/12/12.jpg,,,53.350379,-6.269649,0,,0,0,1,0,0,,,0
16137,43,"53.350909, -6.269926",32a148,http://434.b19.myftpupload.com/wp-content/uploads/2016/12/13.jpg,,,53.350909,-6.269926,0,,0,0,1,0,0,,,0
16138,43,"53.350876, -6.270484",32a149,http://434.b19.myftpupload.com/wp-content/uploads/2016/12/14.jpg,,,53.350876,-6.270484,0,,0,0,1,0,0,,,0
16139,43,"53.350736, -6.27077",32a150,http://434.b19.myftpupload.com/wp-content/uploads/2016/12/15.jpg,,,53.350736,-6.27077,0,,0,0,1,0,0,,,0
16140,43,"53.350552, -6.271339",32a151,http://434.b19.myftpupload.com/wp-content/uploads/2016/12/16.jpg,,,53.350552,-6.271339,0,,0,0,1,0,0,,,0
16141,43,"53.350325, -6.27266",32a152,http://434.b19.myftpupload.com/wp-content/uploads/2016/12/17.jpg,,,53.350325,-6.27266,0,,0,0,1,0,0,,,0
16142,43,"53.350032, -6.274378",32a153,http://434.b19.myftpupload.com/wp-content/uploads/2016/12/18.jpg,,,53.350032,-6.274378,0,,0,0,1,0,0,,,0
16143,43,"53.351344, -6.269626",32a154,http://434.b19.myftpupload.com/wp-content/uploads/2016/12/19.jpg,,,53.351344,-6.269626,0,,0,0,1,0,0,,,0
16144,43,"53.350389, -6.266095",32a155,http://434.b19.myftpupload.com/wp-content/uploads/2016/12/2.jpg,,,53.350389,-6.266095,0,Parnell street,0,0,1,0,0,,,0
16145,43,"53.351918, -6.268844",32a156,http://434.b19.myftpupload.com/wp-content/uploads/2016/12/21.jpg,,,53.351918,-6.268844,0,,0,0,1,0,0,,,0
16146,43,"53.352029, -6.268934",32a157,http://434.b19.myftpupload.com/wp-content/uploads/2016/12/22.jpg,,,53.352029,-6.268934,0,,0,0,1,0,0,,,0
16147,43,"53.352758, -6.268643",32a158,http://434.b19.myftpupload.com/wp-content/uploads/2016/12/23.jpg,,,53.352758,-6.268643,0,,0,0,1,0,0,,,0
16148,43,"53.35158329, -6.265814519",32a159,http://434.b19.myftpupload.com/wp-content/uploads/2016/12/24.jpg,,,53.35158329,-6.265814519,0,,0,0,1,0,0,,,0
16149,43,"53.350931, -6.265171",32a160,http://434.b19.myftpupload.com/wp-content/uploads/2016/12/25.jpg,,,53.350931,-6.265171,0,,0,0,1,0,0,,,0
16150,43,"53.35133308, -6.263643312",32a161,http://434.b19.myftpupload.com/wp-content/uploads/2016/12/26.jpg,,,53.35133308,-6.263643312,0,,0,0,1,0,0,,,0
16151,43,"53.35138911, -6.263576257",32a162,http://434.b19.myftpupload.com/wp-content/uploads/2016/12/27.jpg,,,53.35138911,-6.263576257,0,,0,0,1,0,0,,,0
16152,43,"53.353011, -6.2645",32a163,http://434.b19.myftpupload.com/wp-content/uploads/2016/12/28.jpg,,,53.353011,-6.2645,0,,0,0,1,0,0,,,0
16153,43,"53.35319388, -6.264870381",32a164,http://434.b19.myftpupload.com/wp-content/uploads/2016/12/29.jpg,,,53.35319388,-6.264870381,0,,0,0,1,0,0,,,0
16154,43,"53.350234, -6.266548",32a165,http://434.b19.myftpupload.com/wp-content/uploads/2016/12/3.jpg,,,53.350234,-6.266548,0,,0,0,1,0,0,,,0
16155,43,"53.35351727, -6.265326357",32a166,http://434.b19.myftpupload.com/wp-content/uploads/2016/12/30.jpg,,,53.35351727,-6.265326357,0,,0,0,1,0,0,,,0
16156,43,"53.353986, -6.264364",32a167,http://434.b19.myftpupload.com/wp-content/uploads/2016/12/31.jpg,,,53.353986,-6.264364,0,,0,0,1,0,0,,,0
16157,43,"53.354433, -6.263313",32a168,http://434.b19.myftpupload.com/wp-content/uploads/2016/12/32.jpg,,,53.354433,-6.263313,0,,0,0,1,0,0,,,0
16158,43,"53.3530594, -6.261710739",32a169,http://434.b19.myftpupload.com/wp-content/uploads/2016/12/33.jpg,,,53.3530594,-6.261710739,0,,0,0,1,0,0,,,0
16159,43,"53.353739, -6.258886",32a170,http://434.b19.myftpupload.com/wp-content/uploads/2016/12/34.jpg,,,53.353739,-6.258886,0,,0,0,1,0,0,,,0
16160,43,"53.352825, -6.261723",32a171,http://434.b19.myftpupload.com/wp-content/uploads/2016/12/35.jpg,,,53.352825,-6.261723,0,,0,0,1,0,0,,,0
16161,43,"53.353925, -6.258261",32a172,http://434.b19.myftpupload.com/wp-content/uploads/2016/12/36.jpg,,,53.353925,-6.258261,0,,0,0,1,0,0,,,0
16162,43,"53.353834, -6.258066",32a173,http://434.b19.myftpupload.com/wp-content/uploads/2016/12/37.jpg,,,53.353834,-6.258066,0,,0,0,1,0,0,,,0
16163,43,"53.354194, -6.257198",32a174,http://434.b19.myftpupload.com/wp-content/uploads/2016/12/38.jpg,,,53.354194,-6.257198,0,,0,0,1,0,0,,,0
16164,43,"53.354104, -6.257088",32a175,http://434.b19.myftpupload.com/wp-content/uploads/2016/12/39.jpg,,,53.354104,-6.257088,0,,0,0,1,0,0,,,0
16165,43,"53.350332, -6.266873",32a176,http://434.b19.myftpupload.com/wp-content/uploads/2016/12/4.jpg,,,53.350332,-6.266873,0,,0,0,1,0,0,,,0
16166,43,"53.352604, -6.259177",32a177,http://434.b19.myftpupload.com/wp-content/uploads/2016/12/40.jpg,,,53.352604,-6.259177,0,,0,0,1,0,0,,,0
16167,43,"53.35225251, -6.259189462",32a178,http://434.b19.myftpupload.com/wp-content/uploads/2016/12/41.jpg,,,53.35225251,-6.259189462,0,,0,0,1,0,0,,,0
16168,43,"53.352234, -6.259014",32a179,http://434.b19.myftpupload.com/wp-content/uploads/2016/12/42.jpg,,,53.352234,-6.259014,0,,0,0,1,0,0,,,0
16169,43,"53.352376, -6.25945",32a180,http://434.b19.myftpupload.com/wp-content/uploads/2016/12/43.jpg,,,53.352376,-6.25945,0,,0,0,1,0,0,,,0
16170,43,"53.352213, -6.260165",32a181,http://434.b19.myftpupload.com/wp-content/uploads/2016/12/44.jpg,,,53.352213,-6.260165,0,,0,0,1,0,0,,,0
16171,43,"53.352256, -6.259444",32a182,http://434.b19.myftpupload.com/wp-content/uploads/2016/12/45.jpg,,,53.352256,-6.259444,0,,0,0,1,0,0,,,0
16172,43,"53.352094, -6.260688",32a183,http://434.b19.myftpupload.com/wp-content/uploads/2016/12/46.jpg,,,53.352094,-6.260688,0,,0,0,1,0,0,,,0
16173,43,"53.352086, -6.260096049",32a184,http://434.b19.myftpupload.com/wp-content/uploads/2016/12/47.jpg,,,53.352086,-6.260096049,0,,0,0,1,0,0,,,0
16174,43,"53.350513, -6.265748",32a185,http://434.b19.myftpupload.com/wp-content/uploads/2016/12/48.jpg,,,53.350513,-6.265748,0,,0,0,1,0,0,,,0
16175,43,"53.349985, -6.267024",32a186,http://434.b19.myftpupload.com/wp-content/uploads/2016/12/5.jpg,,,53.349985,-6.267024,0,,0,0,1,0,0,,,0
16176,43,"53.350031, -6.267299",32a187,http://434.b19.myftpupload.com/wp-content/uploads/2016/12/6.jpg,,,53.350031,-6.267299,0,,0,0,1,0,0,,,0
16177,43,"53.349972, -6.267641",32a188,http://434.b19.myftpupload.com/wp-content/uploads/2016/12/7.jpg,,,53.349972,-6.267641,0,,0,0,1,0,0,,,0
16178,43,"53.349896, -6.267785",32a189,http://434.b19.myftpupload.com/wp-content/uploads/2016/12/8.jpg,,,53.349896,-6.267785,0,,0,0,1,0,0,,,0
16179,43,"53.350079, -6.267755",32a190,http://434.b19.myftpupload.com/wp-content/uploads/2016/12/9.jpg,,,53.350079,-6.267755,0,,0,0,1,0,0,,,0
16180,43,"53.348649, -6.266541",32a191,http://bleeperbike.com/wp-content/uploads/2016/12/IMG_0486.jpg,,,53.348649,-6.266541,0,,0,0,1,0,0,,"a:1:{s:7:""gallery"";O:20:""WPGMZA\MarkerGallery"":1:{s:8:""*items"";a:1:{i:0;O:24:""WPGMZA\MarkerGalleryItem"":3:{s:13:""attachment_id"";i:100001300;s:3:""url"";s:62:""http://bleeperbike.com/wp-content/uploads/2016/12/IMG_0486.jpg"";s:9:""thumbnail"";s:71:""https://bleeperbike.com/wp-content/uploads/2016/12/IMG_0486-300x225.jpg"";}}}}",0
16181,43,"53.347448, -6.266205",32a192,http://bleeperbike.com/wp-content/uploads/2016/12/IMG_0487.jpg,,,53.347448,-6.266205,0,,0,0,1,0,0,,"a:1:{s:7:""gallery"";O:20:""WPGMZA\MarkerGallery"":1:{s:8:""*items"";a:1:{i:0;O:24:""WPGMZA\MarkerGalleryItem"":3:{s:13:""attachment_id"";i:100001301;s:3:""url"";s:62:""http://bleeperbike.com/wp-content/uploads/2016/12/IMG_0487.jpg"";s:9:""thumbnail"";s:71:""https://bleeperbike.com/wp-content/uploads/2016/12/IMG_0487-300x225.jpg"";}}}}",0
16182,43,"53.347107, -6.266077",32a193,http://bleeperbike.com/wp-content/uploads/2016/12/IMG_0488.jpg,,,53.347107,-6.266077,0,,0,0,1,0,0,,"a:1:{s:7:""gallery"";O:20:""WPGMZA\MarkerGallery"":1:{s:8:""*items"";a:1:{i:0;O:24:""WPGMZA\MarkerGalleryItem"":3:{s:13:""attachment_id"";i:100001302;s:3:""url"";s:62:""http://bleeperbike.com/wp-content/uploads/2016/12/IMG_0488.jpg"";s:9:""thumbnail"";s:71:""https://bleeperbike.com/wp-content/uploads/2016/12/IMG_0488-300x225.jpg"";}}}}",0
16183,43,"53.346881, -6.265994",32a194,http://bleeperbike.com/wp-content/uploads/2016/12/IMG_0489.jpg,,,53.346881,-6.265994,0,,0,0,1,0,0,,"a:1:{s:7:""gallery"";O:20:""WPGMZA\MarkerGallery"":1:{s:8:""*items"";a:1:{i:0;O:24:""WPGMZA\MarkerGalleryItem"":3:{s:13:""attachment_id"";i:100001303;s:3:""url"";s:62:""http://bleeperbike.com/wp-content/uploads/2016/12/IMG_0489.jpg"";s:9:""thumbnail"";s:71:""https://bleeperbike.com/wp-content/uploads/2016/12/IMG_0489-300x225.jpg"";}}}}",0
16184,43,"53.346398, -6.265804",32a195,http://bleeperbike.com/wp-content/uploads/2016/12/IMG_0490.jpg,,,53.346398,-6.265804,0,,0,0,1,0,0,,"a:1:{s:7:""gallery"";O:20:""WPGMZA\MarkerGallery"":1:{s:8:""*items"";a:1:{i:0;O:24:""WPGMZA\MarkerGalleryItem"":3:{s:13:""attachment_id"";i:100001304;s:3:""url"";s:62:""http://bleeperbike.com/wp-content/uploads/2016/12/IMG_0490.jpg"";s:9:""thumbnail"";s:71:""https://bleeperbike.com/wp-content/uploads/2016/12/IMG_0490-300x225.jpg"";}}}}",0
16185,43,"53.346802, -6.263313",32a196,http://bleeperbike.com/wp-content/uploads/2016/12/IMG_0492.jpg,,,53.346802,-6.263313,0,,0,0,1,0,0,,"a:1:{s:7:""gallery"";O:20:""WPGMZA\MarkerGallery"":1:{s:8:""*items"";a:1:{i:0;O:24:""WPGMZA\MarkerGalleryItem"":3:{s:13:""attachment_id"";i:100001305;s:3:""url"";s:62:""http://bleeperbike.com/wp-content/uploads/2016/12/IMG_0492.jpg"";s:9:""thumbnail"";s:71:""https://bleeperbike.com/wp-content/uploads/2016/12/IMG_0492-300x225.jpg"";}}}}",0
16186,43,"53.347866, -6.264596",32a197,http://bleeperbike.com/wp-content/uploads/2016/12/IMG_0493.jpg,,,53.347866,-6.264596,0,,0,0,1,0,0,,"a:1:{s:7:""gallery"";O:20:""WPGMZA\MarkerGallery"":1:{s:8:""*items"";a:1:{i:0;O:24:""WPGMZA\MarkerGalleryItem"":3:{s:13:""attachment_id"";i:100001306;s:3:""url"";s:62:""http://bleeperbike.com/wp-content/uploads/2016/12/IMG_0493.jpg"";s:9:""thumbnail"";s:71:""https://bleeperbike.com/wp-content/uploads/2016/12/IMG_0493-300x225.jpg"";}}}}",0
16187,43,"53.348524, -6.264035",32a198,http://bleeperbike.com/wp-content/uploads/2016/12/IMG_0494.jpg,,,53.348524,-6.264035,0,,0,0,1,0,0,,"a:1:{s:7:""gallery"";O:20:""WPGMZA\MarkerGallery"":1:{s:8:""*items"";a:1:{i:0;O:24:""WPGMZA\MarkerGalleryItem"":3:{s:13:""attachment_id"";i:100001307;s:3:""url"";s:62:""http://bleeperbike.com/wp-content/uploads/2016/12/IMG_0494.jpg"";s:9:""thumbnail"";s:71:""https://bleeperbike.com/wp-content/uploads/2016/12/IMG_0494-300x225.jpg"";}}}}",0
16188,43,"53.34802, -6.263398",32a199,http://bleeperbike.com/wp-content/uploads/2016/12/IMG_0496.jpg,,,53.34802,-6.263398,0,,0,0,1,0,0,,"a:1:{s:7:""gallery"";O:20:""WPGMZA\MarkerGallery"":1:{s:8:""*items"";a:1:{i:0;O:24:""WPGMZA\MarkerGalleryItem"":3:{s:13:""attachment_id"";i:100001308;s:3:""url"";s:62:""http://bleeperbike.com/wp-content/uploads/2016/12/IMG_0496.jpg"";s:9:""thumbnail"";s:71:""https://bleeperbike.com/wp-content/uploads/2016/12/IMG_0496-300x225.jpg"";}}}}",0
16189,43,"53.347909, -6.263315",32a200,http://bleeperbike.com/wp-content/uploads/2016/12/IMG_0497.jpg,,,53.347909,-6.263315,0,,0,0,1,0,0,,"a:1:{s:7:""gallery"";O:20:""WPGMZA\MarkerGallery"":1:{s:8:""*items"";a:1:{i:0;O:24:""WPGMZA\MarkerGalleryItem"":3:{s:13:""attachment_id"";i:100001309;s:3:""url"";s:62:""http://bleeperbike.com/wp-content/uploads/2016/12/IMG_0497.jpg"";s:9:""thumbnail"";s:71:""https://bleeperbike.com/wp-content/uploads/2016/12/IMG_0497-300x225.jpg"";}}}}",0
16190,43,"53.348097, -6.262722",32a201,http://bleeperbike.com/wp-content/uploads/2016/12/IMG_0498.jpg,,,53.348097,-6.262722,0,,0,0,1,0,0,,"a:1:{s:7:""gallery"";O:20:""WPGMZA\MarkerGallery"":1:{s:8:""*items"";a:1:{i:0;O:24:""WPGMZA\MarkerGalleryItem"":3:{s:13:""attachment_id"";i:100001310;s:3:""url"";s:62:""http://bleeperbike.com/wp-content/uploads/2016/12/IMG_0498.jpg"";s:9:""thumbnail"";s:71:""https://bleeperbike.com/wp-content/uploads/2016/12/IMG_0498-300x225.jpg"";}}}}",0
16191,43,"53.347993, -6.262656",32a202,http://bleeperbike.com/wp-content/uploads/2016/12/IMG_0500.jpg,,,53.347993,-6.262656,0,,0,0,1,0,0,,"a:1:{s:7:""gallery"";O:20:""WPGMZA\MarkerGallery"":1:{s:8:""*items"";a:1:{i:0;O:24:""WPGMZA\MarkerGalleryItem"":3:{s:13:""attachment_id"";i:100001311;s:3:""url"";s:62:""http://bleeperbike.com/wp-content/uploads/2016/12/IMG_0500.jpg"";s:9:""thumbnail"";s:71:""https://bleeperbike.com/wp-content/uploads/2016/12/IMG_0500-300x225.jpg"";}}}}",0
16192,43,"53.34815, -6.262333",32a203,http://bleeperbike.com/wp-content/uploads/2016/12/IMG_0501.jpg,,,53.34815,-6.262333,0,,0,0,1,0,0,,"a:1:{s:7:""gallery"";O:20:""WPGMZA\MarkerGallery"":1:{s:8:""*items"";a:1:{i:0;O:24:""WPGMZA\MarkerGalleryItem"":3:{s:13:""attachment_id"";i:100001312;s:3:""url"";s:62:""http://bleeperbike.com/wp-content/uploads/2016/12/IMG_0501.jpg"";s:9:""thumbnail"";s:71:""https://bleeperbike.com/wp-content/uploads/2016/12/IMG_0501-300x225.jpg"";}}}}",0
16193,43,"53.348177, -6.262081",32a204,http://bleeperbike.com/wp-content/uploads/2016/12/IMG_0504-Edited.jpg,,,53.348177,-6.262081,0,,0,0,1,0,0,,"a:1:{s:7:""gallery"";O:20:""WPGMZA\MarkerGallery"":1:{s:8:""*items"";a:1:{i:0;O:24:""WPGMZA\MarkerGalleryItem"":3:{s:13:""attachment_id"";i:100001313;s:3:""url"";s:69:""http://bleeperbike.com/wp-content/uploads/2016/12/IMG_0504-Edited.jpg"";s:9:""thumbnail"";s:78:""https://bleeperbike.com/wp-content/uploads/2016/12/IMG_0504-Edited-300x225.jpg"";}}}}",0
16194,43,"53.348246, -6.261389",32a205,http://bleeperbike.com/wp-content/uploads/2016/12/IMG_0505.jpg,,,53.348246,-6.261389,0,,0,0,1,0,0,,"a:1:{s:7:""gallery"";O:20:""WPGMZA\MarkerGallery"":1:{s:8:""*items"";a:1:{i:0;O:24:""WPGMZA\MarkerGalleryItem"":3:{s:13:""attachment_id"";i:100001314;s:3:""url"";s:62:""http://bleeperbike.com/wp-content/uploads/2016/12/IMG_0505.jpg"";s:9:""thumbnail"";s:71:""https://bleeperbike.com/wp-content/uploads/2016/12/IMG_0505-300x225.jpg"";}}}}",0
16195,43,"53.348193, -6.260794",32a206,http://bleeperbike.com/wp-content/uploads/2016/12/IMG_0507.jpg,,,53.348193,-6.260794,0,,0,0,1,0,0,,"a:1:{s:7:""gallery"";O:20:""WPGMZA\MarkerGallery"":1:{s:8:""*items"";a:1:{i:0;O:24:""WPGMZA\MarkerGalleryItem"":3:{s:13:""attachment_id"";i:100001315;s:3:""url"";s:62:""http://bleeperbike.com/wp-content/uploads/2016/12/IMG_0507.jpg"";s:9:""thumbnail"";s:71:""https://bleeperbike.com/wp-content/uploads/2016/12/IMG_0507-300x225.jpg"";}}}}",0
16196,43,"53.348965, -6.260649",32a207,http://bleeperbike.com/wp-content/uploads/2016/12/IMG_0508.jpg,,,53.348965,-6.260649,0,,0,0,1,0,0,,"a:1:{s:7:""gallery"";O:20:""WPGMZA\MarkerGallery"":1:{s:8:""*items"";a:1:{i:0;O:24:""WPGMZA\MarkerGalleryItem"":3:{s:13:""attachment_id"";i:100001316;s:3:""url"";s:62:""http://bleeperbike.com/wp-content/uploads/2016/12/IMG_0508.jpg"";s:9:""thumbnail"";s:71:""https://bleeperbike.com/wp-content/uploads/2016/12/IMG_0508-300x225.jpg"";}}}}",0
16197,43,"53.348941, -6.260791",32a208,http://bleeperbike.com/wp-content/uploads/2016/12/IMG_0509.jpg,,,53.348941,-6.260791,0,,0,0,1,0,0,,"a:1:{s:7:""gallery"";O:20:""WPGMZA\MarkerGallery"":1:{s:8:""*items"";a:1:{i:0;O:24:""WPGMZA\MarkerGalleryItem"":3:{s:13:""attachment_id"";i:100001317;s:3:""url"";s:62:""http://bleeperbike.com/wp-content/uploads/2016/12/IMG_0509.jpg"";s:9:""thumbnail"";s:71:""https://bleeperbike.com/wp-content/uploads/2016/12/IMG_0509-300x225.jpg"";}}}}",0
16198,43,"53.349363, -6.2677",32a209,http://bleeperbike.com/wp-content/uploads/2016/12/IMG_0512.jpg,,,53.349363,-6.2677,0,,0,0,1,0,0,,"a:1:{s:7:""gallery"";O:20:""WPGMZA\MarkerGallery"":1:{s:8:""*items"";a:1:{i:0;O:24:""WPGMZA\MarkerGalleryItem"":3:{s:13:""attachment_id"";i:100001319;s:3:""url"";s:62:""http://bleeperbike.com/wp-content/uploads/2016/12/IMG_0512.jpg"";s:9:""thumbnail"";s:71:""https://bleeperbike.com/wp-content/uploads/2016/12/IMG_0512-300x225.jpg"";}}}}",0
